Files Compared,ORB,SSIM,ORB,SSIM,ORB,SSIM,ORB,SSIM,ORB,SSIM
"('35.png', '60.png')",0.700892857,0.617901211,0.776255708,0.804097093,0.903381643,0.808490578,0.968531469,0.958232658,1,0.927118809
"('35.png', '61.png')",0.794520548,0.675041381,0.716346154,0.757501696,0.978070175,0.851261048,0.976958525,0.937330199,0.995652174,0.942044734
"('35.png', '62.png')",0.776,0.69554655,0.776255708,0.779076655,0.957528958,0.752210051,0.98630137,0.9290457,0.995652174,0.942044734
"('35.png', '63.png')",0.732394366,0.625483345,0.757731959,0.812034745,0.849056604,0.763796247,0.980327869,0.961676799,1,0.931225156
"('35.png', '64.png')",0.731277533,0.625315212,0.798969072,0.714516663,0.946666667,0.870861039,0.983333333,0.973652393,0.987234043,0.939886482
"('36.png', '37.png')",0.744,0.760796984,0.84,0.678726842,0.919282511,0.86891609,0.973451327,0.937485924,1,1
"('36.png', '38.png')",0.694560669,0.710281203,0.742222222,0.691312956,0.938967136,0.880925153,0.979228487,0.970365605,1,0.975065061
"('36.png', '39.png')",0.663507109,0.753130903,0.916666667,0.71978945,0.953488372,0.899403875,0.989847716,0.938167114,1,1
"('36.png', '40.png')",0.663636364,0.747978555,0.850515464,0.718526547,0.897777778,0.8595196,0.984924623,0.936521899,1,1
"('36.png', '41.png')",0.656779661,0.744851866,0.883333333,0.76247901,0.901287554,0.838040826,0.986725664,0.948119783,0.994350282,0.941912775
"('36.png', '42.png')",0.69140625,0.661678195,0.588571429,0.665150883,0.859060403,0.84330902,0.98467433,0.95239625,1,0.975108024
"('36.png', '43.png')",0.775100402,0.656584437,0.781914894,0.70514935,0.876923077,0.808857966,0.994594595,0.983257212,1,0.983488578
"('36.png', '44.png')",0.561946903,0.677237548,0.87654321,0.723509998,0.915662651,0.790615486,0.973214286,0.958086669,1,1
"('36.png', '45.png')",0.751879699,0.766294654,0.857954545,0.715171111,0.90521327,0.872853364,0.98540146,0.959132624,1,0.960948954
"('36.png', '46.png')",0.824175824,0.626620387,0.918181818,0.725858707,0.939163498,0.883069997,1,0.964972955,1,0.986462608
"('36.png', '47.png')",0.582417582,0.61661091,0.837962963,0.716856862,0.883928571,0.860625623,0.988505747,0.960630622,0.996539792,0.966211732
"('36.png', '48.png')",0.616216216,0.626366902,0.874371859,0.732979578,0.900473934,0.876031545,0.96713615,0.837732991,1,0.99757746
"('36.png', '49.png')",0.751879699,0.826310283,0.812834225,0.703520462,0.934156379,0.852283894,0.994565217,0.980495676,1,0.928525052
"('36.png', '50.png')",0.806167401,0.739585122,0.860824742,0.731799247,0.920353982,0.871957685,0.97235023,0.918739254,1,0.994483708
"('36.png', '51.png')",0.615740741,0.699689669,0.864253394,0.71985095,0.92920354,0.831709944,0.992337165,0.898984428,1,0.94601745
"('36.png', '52.png')",0.687203791,0.760271825,0.819148936,0.708068508,0.974248927,0.868073268,0.976095618,0.932204608,1,0.951335572
"('36.png', '53.png')",0.785714286,0.587568379,0.866336634,0.706490745,0.907172996,0.853292674,0.976588629,0.963438277,1,0.937708225
"('36.png', '54.png')",0.710784314,0.710672355,0.875,0.723569724,0.894179894,0.87539386,0.975077882,0.96255647,1,1
"('36.png', '55.png')",0.656084656,0.640807322,0.735449735,0.724042756,0.801980198,0.879133531,0.976958525,0.901544031,1,1
"('36.png', '56.png')",0.633663366,0.764104559,0.807291667,0.687012529,0.874396135,0.818833518,0.990322581,0.971755763,1,0.988357961
"('36.png', '57.png')",0.695833333,0.759591907,0.845814978,0.671286403,0.974576271,0.895687943,0.991620112,0.983369149,1,1
"('36.png', '58.png')",0.802973978,0.747702772,0.880733945,0.715000949,0.961538462,0.843045505,0.979899497,0.928059955,1,0.887077466
"('36.png', '59.png')",0.765873016,0.804917114,0.83490566,0.717657015,0.841836735,0.829411759,0.985915493,0.96679178,0.99669967,0.975799304
"('36.png', '60.png')",0.733624454,0.697856188,0.803738318,0.724456035,0.89893617,0.829857938,0.981884058,0.964728261,1,0.985031959
"('36.png', '61.png')",0.8,0.704745131,0.738095238,0.722492171,0.897058824,0.853485685,0.964824121,0.942229446,1,1
"('36.png', '62.png')",0.707627119,0.72057475,0.811059908,0.723217637,0.875,0.773916652,1,0.931748387,1,1
"('36.png', '63.png')",0.657894737,0.713949168,0.824175824,0.695365854,0.757961783,0.768173506,0.989932886,0.967668228,1,0.989154707
"('36.png', '64.png')",0.712550607,0.75841504,0.866666667,0.702149062,0.924444444,0.87689828,0.989169675,0.97740489,1,0.997841748
"('37.png', '38.png')",0.742063492,0.714958193,0.746411483,0.709204983,0.891625616,0.843885891,0.96484375,0.929641546,1,0.975065061
"('37.png', '39.png')",0.648780488,0.751654159,0.886138614,0.751445672,0.928229665,0.863003364,0.960869565,0.904180121,1,1
"('37.png', '40.png')",0.680365297,0.705020822,0.860869565,0.772506576,0.922018349,0.827325298,0.964705882,0.897123971,1,1
"('37.png', '41.png')",0.711864407,0.743579039,0.836633663,0.727552314,0.910931174,0.826190361,0.950617284,0.909211201,0.994350282,0.941912775
"('37.png', '42.png')",0.750972763,0.678045182,0.621212121,0.685708462,0.863354037,0.821650715,0.962546816,0.909465667,1,0.975108024
"('37.png', '43.png')",0.790697674,0.637469186,0.810679612,0.762892156,0.840425532,0.767870735,0.970338983,0.942182986,1,0.983488578
"('37.png', '44.png')",0.650943396,0.692985985,0.838862559,0.721602175,0.9,0.756164546,0.97254902,0.917825559,1,1
"('37.png', '45.png')",0.695652174,0.748779324,0.810679612,0.719053998,0.897058824,0.836443561,0.966386555,0.918687892,1,0.960948954
"('37.png', '46.png')",0.795121951,0.624399195,0.913705584,0.72964908,0.896995708,0.834599388,0.978354978,0.917496136,1,0.986462608
"('37.png', '47.png')",0.626262626,0.667172593,0.812834225,0.704147723,0.915929204,0.827556887,0.966542751,0.91717995,0.996539792,0.966211732
"('37.png', '48.png')",0.658031088,0.638745221,0.822660099,0.751110789,0.922374429,0.84843147,0.972762646,0.808118094,1,0.99757746
"('37.png', '49.png')",0.742424242,0.735629291,0.748603352,0.704289374,0.956521739,0.837867007,0.995412844,0.935846878,1,0.928525052
"('37.png', '50.png')",0.7890625,0.760872627,0.851485149,0.749243096,0.929515419,0.837388872,0.96124031,0.885098957,1,0.994483708
"('37.png', '51.png')",0.662337662,0.732847281,0.794258373,0.737750761,0.912621359,0.79994999,0.969581749,0.866278505,1,0.94601745
"('37.png', '52.png')",0.666666667,0.746651631,0.838541667,0.7348488,0.979757085,0.835690642,0.962546816,0.91253932,1,0.951335572
"('37.png', '53.png')",0.825327511,0.5943377,0.791878173,0.695366563,0.930232558,0.820337332,0.964143426,0.917358265,1,0.937708225
"('37.png', '54.png')",0.696832579,0.740461241,0.860465116,0.730695692,0.955665025,0.840813635,0.979757085,0.924595139,1,1
"('37.png', '55.png')",0.688888889,0.634148528,0.788888889,0.734666963,0.786324786,0.843744481,0.976284585,0.869664578,1,1
"('37.png', '56.png')",0.614107884,0.782329894,0.75,0.709588106,0.927184466,0.793325725,0.971774194,0.930650259,1,0.988357961
"('37.png', '57.png')",0.653386454,0.7322458,0.786407767,0.714162713,0.968888889,0.867602926,0.977876106,0.94093944,1,1
"('37.png', '58.png')",0.747933884,0.719523096,0.895833333,0.746222185,0.90521327,0.821845294,0.945606695,0.887959788,1,0.887077466
"('37.png', '59.png')",0.703252033,0.752868466,0.865217391,0.81278202,0.881443299,0.805154782,0.972477064,0.923723889,0.99669967,0.975799304
"('37.png', '60.png')",0.729083665,0.740244173,0.834123223,0.739868107,0.923497268,0.796544331,0.966101695,0.92091867,1,0.985031959
"('37.png', '61.png')",0.781659389,0.716836357,0.806603774,0.76184918,0.911111111,0.824262241,0.982222222,0.906889555,1,1
"('37.png', '62.png')",0.721774194,0.711589946,0.827751196,0.741534208,0.869767442,0.765983317,0.968468468,0.907460474,1,1
"('37.png', '63.png')",0.781954887,0.789312613,0.802955665,0.741347079,0.805194805,0.740941189,0.984375,0.923202043,1,0.989154707
"('37.png', '64.png')",0.749034749,0.746542665,0.769230769,0.698029689,0.920704846,0.835405386,0.995967742,0.935173179,1,0.997841748
"('38.png', '39.png')",0.588235294,0.691308656,0.805084746,0.747773972,0.97706422,0.916413415,0.96744186,0.925182378,1,0.975065061
"('38.png', '40.png')",0.638297872,0.709927123,0.764150943,0.774031615,0.872037915,0.878190064,0.973214286,0.927749945,1,0.975065061
"('38.png', '41.png')",0.696356275,0.784900427,0.765432099,0.699098128,0.895522388,0.830157346,0.95473251,0.938597545,0.995121951,0.916977835
"('38.png', '42.png')",0.736842105,0.684739974,0.572687225,0.694118872,0.891025641,0.855912306,0.951672862,0.938991664,0.994535519,0.950173084
"('38.png', '43.png')",0.75,0.615410688,0.655963303,0.759958117,0.895287958,0.826059497,0.993883792,0.970275505,1,0.958961992
"('38.png', '44.png')",0.66367713,0.738937862,0.748815166,0.714435446,0.899371069,0.817674122,0.963114754,0.941528365,1,0.975065061
"('38.png', '45.png')",0.72265625,0.687940377,0.670050761,0.735973111,0.929292929,0.891281636,0.965156794,0.948489908,1,0.936014014
"('38.png', '46.png')",0.810526316,0.602595315,0.827731092,0.721253061,0.906976744,0.858844282,0.973684211,0.955055065,1,0.962040816
"('38.png', '47.png')",0.577669903,0.606565473,0.774058577,0.759132271,0.898989899,0.871237342,0.977695167,0.946152911,1,0.949773767
"('38.png', '48.png')",0.626794258,0.609138826,0.718061674,0.809966804,0.92513369,0.885555991,0.978354978,0.834253957,1,0.972642521
"('38.png', '49.png')",0.739837398,0.728428109,0.739726027,0.729463122,0.941908714,0.852898388,0.996845426,0.968364853,1,0.906384378
"('38.png', '50.png')",0.764444444,0.726608506,0.769607843,0.796806816,0.942583732,0.887241275,0.973913043,0.90799743,1,0.969548768
"('38.png', '51.png')",0.625531915,0.657388118,0.758333333,0.765668848,0.942307692,0.844767213,0.965277778,0.888570915,0.996763754,0.937249737
"('38.png', '52.png')",0.621145374,0.732725325,0.692307692,0.757510704,0.965346535,0.88249073,0.981273408,0.92320618,0.996987952,0.938522953
"('38.png', '53.png')",0.75877193,0.595064102,0.732394366,0.737333483,0.941176471,0.853029345,0.967948718,0.951722206,0.996774194,0.923255185
"('38.png', '54.png')",0.706730769,0.609288535,0.828054299,0.720942705,0.956043956,0.897306009,0.975460123,0.95295878,1,0.975065061
"('38.png', '55.png')",0.678571429,0.62166994,0.64953271,0.757736058,0.777777778,0.891737264,0.974358974,0.890407891,1,0.975065061
"('38.png', '56.png')",0.60952381,0.682557712,0.668049793,0.740057245,0.888297872,0.825338577,0.974522293,0.958031754,0.994550409,0.963423022
"('38.png', '57.png')",0.631799163,0.698509687,0.763636364,0.668618309,0.974358974,0.908114796,0.981424149,0.974077616,1,0.975065061
"('38.png', '58.png')",0.710743802,0.760075628,0.8,0.771322906,0.935323383,0.841030281,0.952830189,0.921528012,1,0.870129274
"('38.png', '59.png')",0.68627451,0.689806543,0.775423729,0.732203269,0.917159763,0.832724047,0.983974359,0.95495264,0.990825688,0.950864365
"('38.png', '60.png')",0.712446352,0.685199995,0.764478764,0.766393592,0.906593407,0.860483147,0.978723404,0.956629451,1,0.970092892
"('38.png', '61.png')",0.759615385,0.67002204,0.734177215,0.831698303,0.907216495,0.879393485,0.952606635,0.932222439,1,0.975065061
"('38.png', '62.png')",0.695488722,0.744052223,0.789272031,0.784889876,0.824858757,0.77660808,0.955156951,0.919532618,1,0.975065061
"('38.png', '63.png')",0.694214876,0.714306796,0.754464286,0.802486658,0.82781457,0.778599091,0.989726027,0.954824067,0.99197861,0.964219768
"('38.png', '64.png')",0.721568627,0.73339912,0.75,0.699672586,0.955,0.881926152,0.962962963,0.966348258,0.991847826,0.972906809
"('39.png', '40.png')",0.641921397,0.730431084,0.879069767,0.792567354,0.911764706,0.902302776,0.973799127,0.894633838,1,1
"('39.png', '41.png')",0.557603687,0.682614984,0.912878788,0.787548749,0.926108374,0.840224653,0.988142292,0.906513344,0.994350282,0.941912775
"('39.png', '42.png')",0.605150215,0.694373409,0.658823529,0.7271516,0.90625,0.871585392,0.97265625,0.916025716,1,0.975108024
"('39.png', '43.png')",0.708542714,0.67412174,0.858638743,0.767772121,0.883597884,0.844635557,0.981900452,0.937610712,1,0.983488578
"('39.png', '44.png')",0.562189055,0.675097122,0.841201717,0.714652587,0.904191617,0.834153925,0.949541284,0.910527647,1,1
"('39.png', '45.png')",0.638211382,0.803111918,0.876923077,0.761325509,0.951086957,0.901167052,0.961165049,0.915838413,1,0.960948954
"('39.png', '46.png')",0.751677852,0.614892884,0.972440945,0.759166117,0.962264151,0.875174638,0.990049751,0.921334394,1,0.986462608
"('39.png', '47.png')",0.547263682,0.658605672,0.878151261,0.741551917,0.87804878,0.897798308,0.991666667,0.92356281,0.996539792,0.966211732
"('39.png', '48.png')",0.5625,0.674425108,0.855813953,0.790635305,0.92746114,0.91189918,0.952830189,0.823068394,1,0.99757746
"('39.png', '49.png')",0.687804878,0.765896039,0.828431373,0.764891563,0.917030568,0.873683522,1,0.935006193,1,0.928525052
"('39.png', '50.png')",0.704545455,0.724696859,0.904761905,0.788150553,0.942028986,0.913975059,0.984126984,0.880735522,1,0.994483708
"('39.png', '51.png')",0.54950495,0.699004289,0.82,0.786794585,0.942028986,0.868197295,0.978448276,0.861859646,1,0.94601745
"('39.png', '52.png')",0.690376569,0.819709466,0.856410256,0.768406345,0.977272727,0.909359955,0.972850679,0.898370224,1,0.951335572
"('39.png', '53.png')",0.684210526,0.621322035,0.876847291,0.751593066,0.936893204,0.865367369,0.948837209,0.919276546,1,0.937708225
"('39.png', '54.png')",0.605633803,0.739525801,0.876651982,0.75922383,0.936585366,0.932948375,0.963302752,0.923254212,1,1
"('39.png', '55.png')",0.765625,0.671817404,0.748663102,0.772490333,0.842105263,0.921608336,0.964444444,0.862280368,1,1
"('39.png', '56.png')",0.57079646,0.731511125,0.827751196,0.746787852,0.888324873,0.843872694,0.98206278,0.923067158,1,0.988357961
"('39.png', '57.png')",0.576923077,0.756333804,0.87037037,0.712216513,0.967889908,0.935440109,0.981132075,0.938352883,1,1
"('39.png', '58.png')",0.658163265,0.726403522,0.934156379,0.800229763,0.927835052,0.857589807,0.981395349,0.895766729,1,0.887077466
"('39.png', '59.png')",0.651452282,0.797623838,0.942731278,0.774885561,0.869791667,0.845651924,0.984536082,0.921214627,0.99669967,0.975799304
"('39.png', '60.png')",0.592964824,0.702254702,0.902777778,0.784003008,0.916666667,0.859013077,0.980952381,0.919756034,1,0.985031959
"('39.png', '61.png')",0.708333333,0.699771955,0.890995261,0.782461274,0.951923077,0.9002382,0.974358974,0.909274364,1,1
"('39.png', '62.png')",0.536363636,0.659022923,0.85106383,0.778220937,0.861386139,0.777617963,0.95959596,0.894220696,1,1
"('39.png', '63.png')",0.592592593,0.734123945,0.885572139,0.780278151,0.725,0.787788377,0.969432314,0.927585326,1,0.989154707
"('39.png', '64.png')",0.648648649,0.771101763,0.855072464,0.723160439,0.924170616,0.901752597,0.963963964,0.933424026,1,0.997841748
"('40.png', '41.png')",0.631355932,0.72706278,0.871134021,0.746474374,0.901234568,0.806193423,0.954166667,0.907144331,0.994350282,0.941912775
"('40.png', '42.png')",0.653508772,0.640533483,0.698924731,0.720994138,0.816753927,0.849400829,0.963414634,0.914890698,1,0.975108024
"('40.png', '43.png')",0.711009174,0.666040016,0.833333333,0.777582094,0.840659341,0.81947807,0.981308411,0.936262524,1,0.983488578
"('40.png', '44.png')",0.556074766,0.649038876,0.830097087,0.725696056,0.904761905,0.79290521,0.933054393,0.904983662,1,1
"('40.png', '45.png')",0.681818182,0.689026654,0.869565217,0.779694005,0.902777778,0.871052759,0.961722488,0.913265631,1,0.960948954
"('40.png', '46.png')",0.766871166,0.569416641,0.926108374,0.736878827,0.880530973,0.843414304,0.995169082,0.919635037,1,0.986462608
"('40.png', '47.png')",0.559808612,0.589605133,0.821052632,0.754580262,0.87654321,0.855302034,0.954918033,0.919062954,0.996539792,0.966211732
"('40.png', '48.png')",0.569230769,0.605375132,0.860215054,0.80078262,0.906542056,0.87642915,0.954751131,0.826521519,1,0.99757746
"('40.png', '49.png')",0.701754386,0.766741216,0.793296089,0.75094437,0.894009217,0.846969337,0.98989899,0.934882285,1,0.928525052
"('40.png', '50.png')",0.712765957,0.676721912,0.880382775,0.800770779,0.913793103,0.865100205,0.964,0.876750706,1,0.994483708
"('40.png', '51.png')",0.564814815,0.647216211,0.861702128,0.777436158,0.891509434,0.823121669,0.987179487,0.879229975,1,0.94601745
"('40.png', '52.png')",0.680672269,0.777467594,0.873786408,0.765722035,0.941704036,0.885342596,0.970833333,0.897152882,1,0.951335572
"('40.png', '53.png')",0.707446809,0.603005086,0.893617021,0.728241536,0.887254902,0.844068759,0.969026549,0.927380781,1,0.937708225
"('40.png', '54.png')",0.616504854,0.653105786,0.862745098,0.759171091,0.896551724,0.891575692,0.98156682,0.918220938,1,1
"('40.png', '55.png')",0.73,0.638431192,0.784615385,0.765956787,0.824561404,0.874282873,0.969026549,0.87397064,1,1
"('40.png', '56.png')",0.679802956,0.725208278,0.846889952,0.747326524,0.854545455,0.817842779,0.983122363,0.929010562,1,0.988357961
"('40.png', '57.png')",0.64628821,0.718736155,0.84,0.69873303,0.944680851,0.898264943,0.989795918,0.937578254,1,1
"('40.png', '58.png')",0.658415842,0.720579904,0.923469388,0.79752469,0.908108108,0.815239283,0.964912281,0.884878938,1,0.887077466
"('40.png', '59.png')",0.644067797,0.708734819,0.90521327,0.770276438,0.853448276,0.820883911,1,0.923570004,0.99669967,0.975799304
"('40.png', '60.png')",0.607843137,0.660055884,0.858536585,0.801315212,0.861386139,0.83543066,0.972222222,0.928241565,1,0.985031959
"('40.png', '61.png')",0.774566474,0.637298853,0.811059908,0.821969576,0.897058824,0.862479548,0.972972973,0.899247623,1,1
"('40.png', '62.png')",0.626609442,0.679603603,0.867298578,0.785620415,0.882352941,0.759548818,0.980952381,0.892651157,1,1
"('40.png', '63.png')",0.619266055,0.679189638,0.867924528,0.783740598,0.729885057,0.772342629,0.960526316,0.926534864,1,0.989154707
"('40.png', '64.png')",0.641255605,0.708149773,0.858757062,0.717328339,0.920930233,0.87482636,0.98245614,0.930895814,1,0.997841748
"('41.png', '42.png')",0.675213675,0.653288502,0.633333333,0.690229087,0.847457627,0.796947209,0.97761194,0.921651774,1,0.920689294
"('41.png', '43.png')",0.698689956,0.63477617,0.821989529,0.726926985,0.792134831,0.773142442,0.995967742,0.950222694,1,0.925401353
"('41.png', '44.png')",0.570754717,0.715151478,0.849557522,0.699650328,0.894409938,0.745867805,0.960176991,0.921716042,0.994350282,0.941912775
"('41.png', '45.png')",0.673553719,0.644169688,0.82967033,0.737005954,0.902061856,0.818127189,0.939914163,0.934429646,1,0.902861728
"('41.png', '46.png')",0.778378378,0.613920329,0.936329588,0.764980848,0.893023256,0.826184928,0.980769231,0.928254239,0.984455959,0.928375383
"('41.png', '47.png')",0.568527919,0.599350496,0.836820084,0.715223489,0.90513834,0.820291017,0.965517241,0.926360187,1,0.912665773
"('41.png', '48.png')",0.595,0.595835474,0.867298578,0.754687637,0.932038835,0.831214856,0.946428571,0.821725914,0.994413408,0.939714354
"('41.png', '49.png')",0.709543568,0.754274651,0.828054299,0.708502719,0.9,0.804527897,0.995475113,0.948594772,1,0.871979363
"('41.png', '50.png')",0.736842105,0.741345833,0.843243243,0.749519363,0.923387097,0.819736579,0.984790875,0.89102807,0.994350282,0.936396482
"('41.png', '51.png')",0.608695652,0.684463017,0.858870968,0.735390186,0.912844037,0.773830051,0.967346939,0.874759329,1,0.888648969
"('41.png', '52.png')",0.630841121,0.726118917,0.804232804,0.717458089,0.97107438,0.813189825,0.954356846,0.906341793,1,0.89387091
"('41.png', '53.png')",0.796116505,0.594489464,0.830917874,0.717663067,0.890909091,0.82674424,0.939655172,0.930958542,1,0.888439244
"('41.png', '54.png')",0.617647059,0.643368393,0.897777778,0.737644496,0.854166667,0.822676015,0.966101695,0.931919527,0.994350282,0.941912775
"('41.png', '55.png')",0.652173913,0.625462907,0.770491803,0.73234621,0.848214286,0.8180267,0.965517241,0.886134815,0.994350282,0.941912775
"('41.png', '56.png')",0.613636364,0.74687592,0.75462963,0.710620936,0.849315068,0.774852772,0.984435798,0.934826545,1,0.93059893
"('41.png', '57.png')",0.622727273,0.698039611,0.864035088,0.704288353,0.952380952,0.842737441,0.978723404,0.949593697,0.994350282,0.941912775
"('41.png', '58.png')",0.675675676,0.746261092,0.889328063,0.744069368,0.878453039,0.828166167,0.978448276,0.899282006,1,0.835809046
"('41.png', '59.png')",0.691358025,0.658526146,0.913793103,0.752933934,0.881818182,0.779800633,0.995145631,0.933092585,1,0.920636093
"('41.png', '60.png')",0.643192488,0.667481451,0.840909091,0.741932551,0.844444444,0.781731785,0.970212766,0.943146379,1,0.926944733
"('41.png', '61.png')",0.723958333,0.674094607,0.812206573,0.735480973,0.903225806,0.806241239,0.970338983,0.916156874,0.994350282,0.941912775
"('41.png', '62.png')",0.719557196,0.781242893,0.858974359,0.728855419,0.875,0.777555197,0.971291866,0.897776095,0.994350282,0.941912775
"('41.png', '63.png')",0.631578947,0.725092088,0.82,0.729062301,0.736526946,0.736432764,0.964426877,0.93783117,0.989361702,0.931309659
"('41.png', '64.png')",0.67264574,0.704640822,0.858974359,0.698623554,0.894736842,0.819130005,0.982905983,0.941798022,0.983333333,0.939754522
"('42.png', '43.png')",0.737254902,0.596212634,0.549295775,0.739182609,0.838235294,0.808265705,0.989090909,0.951979298,1,0.958596602
"('42.png', '44.png')",0.61352657,0.681343247,0.587912088,0.693118325,0.904255319,0.772992544,0.97338403,0.922800267,1,0.975108024
"('42.png', '45.png')",0.785714286,0.748655803,0.575609756,0.750263544,0.872727273,0.85756202,0.955223881,0.929022221,1,0.946869401
"('42.png', '46.png')",0.80861244,0.620199231,0.679347826,0.700329817,0.865497076,0.828177048,0.991666667,0.933286672,1,0.96158956
"('42.png', '47.png')",0.602739726,0.741203527,0.607142857,0.726207068,0.877659574,0.835090429,0.982758621,0.932717495,1,0.948279299
"('42.png', '48.png')",0.658653846,0.696846114,0.545918367,0.757115253,0.876847291,0.871987291,0.946502058,0.823623003,1,0.973035707
"('42.png', '49.png')",0.721311475,0.687116257,0.613259669,0.721024641,0.820359281,0.822821393,0.988326848,0.949104426,1,0.903705279
"('42.png', '50.png')",0.751054852,0.739434396,0.584158416,0.754189983,0.938547486,0.840074711,0.965779468,0.896230168,1,0.969591731
"('42.png', '51.png')",0.630630631,0.669735943,0.587064677,0.739294377,0.901639344,0.8005595,0.974820144,0.878932569,1,0.930359951
"('42.png', '52.png')",0.665158371,0.699034007,0.578431373,0.709936391,0.954545455,0.847872077,0.97761194,0.907409685,1,0.928783802
"('42.png', '53.png')",0.793103448,0.624774782,0.585492228,0.715536578,0.893617021,0.811932678,0.971223022,0.939521826,1,0.936404043
"('42.png', '54.png')",0.7,0.67139724,0.624338624,0.712581604,0.900552486,0.859472999,0.972318339,0.932820903,1,0.975108024
"('42.png', '55.png')",0.706806283,0.633657945,0.573394495,0.738329298,0.896341463,0.863954688,0.973180077,0.882008499,1,0.975108024
"('42.png', '56.png')",0.613207547,0.631109277,0.566210046,0.717900906,0.863905325,0.808926274,0.975778547,0.937228526,0.997183099,0.963465985
"('42.png', '57.png')",0.666666667,0.646348095,0.592592593,0.652455334,0.927272727,0.870531669,0.981617647,0.952978879,1,0.975108024
"('42.png', '58.png')",0.757201646,0.697431374,0.651685393,0.744354697,0.887417219,0.800447815,0.953586498,0.902313266,1,0.885271057
"('42.png', '59.png')",0.735714286,0.703592365,0.638297872,0.714356893,0.842696629,0.799929863,0.979253112,0.935238348,0.993975904,0.950907327
"('42.png', '60.png')",0.694560669,0.654277109,0.623762376,0.736706073,0.876344086,0.820185319,0.964980545,0.936834726,0.997304582,0.960144363
"('42.png', '61.png')",0.759825328,0.721132522,0.560185185,0.735831921,0.92972973,0.845146684,0.96969697,0.915909115,1,0.975108024
"('42.png', '62.png')",0.670731707,0.661352454,0.650246305,0.721975842,0.87434555,0.758663344,0.991189427,0.902179045,1,0.975108024
"('42.png', '63.png')",0.687763713,0.71220766,0.601941748,0.761066932,0.842696629,0.754004129,0.982517483,0.94208029,1,0.967799825
"('42.png', '64.png')",0.706766917,0.673271768,0.60199005,0.686195417,0.910179641,0.841736061,0.980620155,0.947095434,0.994382022,0.972949771
"('43.png', '44.png')",0.639810427,0.613488658,0.714285714,0.728036964,0.842105263,0.760584736,0.995652174,0.95362645,1,0.983488578
"('43.png', '45.png')",0.770212766,0.659226553,0.77184466,0.785992883,0.897142857,0.828484711,0.989208633,0.959389603,1,0.944437532
"('43.png', '46.png')",0.751111111,0.519523872,0.854748603,0.74083833,0.870056497,0.796587707,0.996254682,0.962801898,1,0.969951186
"('43.png', '47.png')",0.644670051,0.58919905,0.791044776,0.770811679,0.818181818,0.812310819,0.985611511,0.95926391,0.996763754,0.949700311
"('43.png', '48.png')",0.676923077,0.603512009,0.755980861,0.816346769,0.847457627,0.819087908,0.964125561,0.840591293,1,0.981066039
"('43.png', '49.png')",0.76984127,0.663483048,0.734104046,0.746003277,0.900552486,0.78832938,0.99463807,0.980839596,0.996721311,0.91201363
"('43.png', '50.png')",0.796680498,0.612536472,0.817307692,0.800524874,0.858757062,0.827576763,0.987179487,0.919753027,1,0.981614116
"('43.png', '51.png')",0.710144928,0.630645043,0.761904762,0.774762866,0.875675676,0.78489538,0.99245283,0.900499969,1,0.934437277
"('43.png', '52.png')",0.633928571,0.677413008,0.8125,0.758271138,0.948863636,0.821408037,0.995967742,0.93446602,1,0.937350615
"('43.png', '53.png')",0.806818182,0.651537521,0.825396825,0.744024532,0.863387978,0.78762061,0.993243243,0.963545888,1,0.921196803
"('43.png', '54.png')",0.728971963,0.651039778,0.828282828,0.773547895,0.911242604,0.835297467,0.991017964,0.96334278,1,0.983488578
"('43.png', '55.png')",0.668393782,0.592009894,0.71559633,0.786930323,0.735849057,0.823217722,0.986899563,0.901425742,1,0.983488578
"('43.png', '56.png')",0.685990338,0.649654414,0.778301887,0.768936005,0.864864865,0.798158148,0.990566038,0.967085925,1,0.971846539
"('43.png', '57.png')",0.762096774,0.678048289,0.810810811,0.692462849,0.924528302,0.834843566,0.994334278,0.983658178,1,0.983488578
"('43.png', '58.png')",0.805907173,0.656633275,0.835897436,0.784754652,0.902173913,0.77733138,0.971698113,0.924222957,1,0.87360357
"('43.png', '59.png')",0.753138075,0.655077104,0.865284974,0.773820363,0.850574713,0.764314657,0.994236311,0.967166398,1,0.959287882
"('43.png', '60.png')",0.774774775,0.621938275,0.842931937,0.791031766,0.859459459,0.782569655,0.992907801,0.966420747,1,0.968555665
"('43.png', '61.png')",0.798418972,0.600376424,0.778846154,0.798099559,0.895604396,0.819041192,0.991111111,0.9457456,1,0.983488578
"('43.png', '62.png')",0.740088106,0.602827621,0.834170854,0.767689467,0.791666667,0.74202318,0.990697674,0.929508845,1,0.983488578
"('43.png', '63.png')",0.728110599,0.64150927,0.773399015,0.800029443,0.754716981,0.735111502,0.990228013,0.969005468,1,0.972643285
"('43.png', '64.png')",0.786885246,0.668713764,0.802197802,0.711920803,0.9,0.813966313,0.993055556,0.97651159,0.994334278,0.981330326
"('44.png', '45.png')",0.6,0.696253454,0.794594595,0.725841874,0.87195122,0.801788165,0.981395349,0.929247586,1,0.960948954
"('44.png', '46.png')",0.706214689,0.593787974,0.869158879,0.721856727,0.901234568,0.778341483,0.995475113,0.939473159,1,0.986462608
"('44.png', '47.png')",0.571428571,0.651549394,0.807511737,0.717445137,0.833333333,0.797172805,0.988142292,0.928966169,0.996539792,0.966211732
"('44.png', '48.png')",0.550724638,0.608807602,0.795121951,0.75325139,0.903553299,0.808024998,0.967592593,0.82207547,1,0.99757746
